id,usuario_id,descripcion,valor,categoria
9322,2513,abono internet fibertel,64.26,Servicios
9323,1433,almacen san martin,218.31,Alimentacion
9324,1264,abono telefonia movil,81.32,Servicios
9325,1856,factura luz edesur,172.37,Servicios
9326,2748,analisis de sangre,236.17,Salud
9327,2783,pago alquiler mensual,960.5,Vivienda
9328,1094,reparacion electrica,375.16,Vivienda
9329,2787,compra ferreteria,652.76,Vivienda
9330,2816,transferencia ahorro mensual,1160.64,Ahorros
9331,744,cena restaurante,20.98,Ocio
9332,2324,fondo comun de inversion,904.42,Ahorros
9333,233,pago alquiler mensual,381.27,Vivienda
9334,2102,impuestos municipales,182.0,Servicios
9335,257,plazo fijo,744.23,Ahorros
9336,2029,medicamentos recetados,296.35,Salud
9337,2138,analisis de sangre,95.99,Salud
9338,1762,juegos de consolq,45.09,Ocio
9339,1930,cuota prestamo banco,278.11,Deudas
9340,1459,verduleria y fruteria,138.77,Alimentacion
9341,1649,expensas del edificio,949.13,Vivienda
9342,408,fac pago tarjeta de credito,953.23,Deudas
9343,1693,salida al cine,120.61,Ocio
9344,1978,viaje uber,54.59,Transporte
9345,2414,cuota prestamo banco,564.51,Deudas
9346,2399,supermercado carrefour,175.05,Alimentacion
9347,1323,verduleria y fruteria,381.13,Alimentacion
9348,1930,abono internet fibertel,90.27,Servicios
9349,1183,cuota prepaga osde,207.64,Salud
9350,2535,tarjeta cuota prestamo auto,709.04,Deudas
9351,842,transferencia ahorro mensual,788.46,Ahorros
9352,984,cuota prestamo banco,522.39,Deudas
9353,1761,tqrjeta compra panaderia,109.02,Alimentacion
9354,1379,carniceria central,386.27,Alimentacion
9355,621,entrqdas recital,127.65,Ocio
9356,930,verduleria y fruteria,144.89,Alimentacion
9357,2449,pqgo tarjeta de credito,492.7,Deudas
9358,1731,salida al cine,24.52,Ocio
9359,2618,matricula del colegio,714.9,Educacion
9360,975,movimiento: suscripcion spotify,99.98,Ocio
9361,392,servicio de plomeriq,1092.12,Vivienda
9362,352,supermercqdo carrefour,364.74,Alimentacion
9363,2854,abono internet fibertel,55.95,Servicios
9364,1690,plqzo fijo,995.92,Educacion
9365,576,reparacion de cerradura,949.67,Vivienda
9366,1694,expensas del edificio,1042.35,Deudas
9367,2825,transferencia ahorro mensual,275.0,Ahorros
9368,2681,servicio de plomeria,1187.1,Vivienda
9369,1312,repqracion de cerradura,831.16,Vivienda
9370,523,pago de intereses,159.32,Deudas
9371,726,servicio de plomeria,284.75,Vivienda
9372,162,plazo fijo,450.74,Ahorros
9373,1938,cuota prestamo banco,998.13,Deudas
9374,659,utiles escolares,512.27,Educacion
9375,2898,transferencia ahorro mensual,576.59,Ahorros
9376,1573,pago saldo refinanciado,231.57,Servicios
9377,2130,reparacion de cerradura,569.24,Vivienda
9378,524,reparacion electrica,480.96,Vivienda
9379,4,compras fiambreria,222.95,Alimentacion
9380,2543,compra ferreteria,819.81,Vivienda
9381,1579,cuota prestamo auto,644.2,Deudas
9382,1075,utiles escolares,344.5,Educacion
9383,1285,salida al cine,61.97,Ocio
9384,1623,expensas comunes,350.5,Servicios
9385,2616,taller de ingles,201.0,Educacion
9386,878,pago saldo refinanciado,352.5,Deudas
9387,1092,inversion en acciones,549.82,Ahorros
9388,2912,analisis de sangre,465.95,Salud
9389,1167,expensas comunes,392.39,Vivienda
9390,1578,compra panaderia,305.99,Alimentacion
9391,1675,cuota jardin de infantes,336.59,Educacion
9392,1609,expensas del edificio,833.19,Salud
9393,2827,entradas recital,52.66,Ocio
9394,1218,entradas recital,108.96,Ocio
9395,1691,compra cafeteria,103.3,Ocio
9396,314,consulta medica de control,305.28,Salud
9397,730,impuestos municipales,185.71,Ocio
9398,384,estudios clinicos,491.01,Salud
9399,1789,compra cafeteria,58.13,Ocio
9400,1813,compras fiambreria,165.32,Alimentacion
9401,2325,pago de intereses,575.3,Deudas
9402,1096,factura gas metrogas,174.51,Servicios
9403,1153,inversion en acciones,733.85,Ahorros
9404,2746,analisis de sangre,203.11,Salud
9405,1549,pago de intereses,222.87,Deudas
9406,1865,carga sube,72.43,Transporte
9407,751,plazo fijo,554.11,Ahorros
9408,983,compra supermercado dia,68.62,Alimentacion
9409,2672,servicio de agua aysa,85.1,Servicios
9410,228,movimiento: supermercado coto,362.78,Alimentacion
9411,2044,suscripcion spotify,35.17,Ocio
9412,1978,compra panaderia,141.24,Alimentacion
9413,2065,tarjeta reparacion de cerradura,739.92,Vivienda
9414,1609,impuestos municipqles,48.95,Servicios
9415,12,taxis de la ciudad,30.98,Transporte
9416,1523,fac dentista limpieza,321.15,Salud
9417,692,expensas del edificio,900.58,Vivienda
9418,1740,fac entradas recital,80.67,Ocio
9419,1526,trqnsferencia ahorro mensual,212.59,Ahorros
9420,70,servicio de plomeria,771.39,Vivienda
9421,2156,cerveceria artesanal,47.35,Ocio
9422,2249,abono internet fibertel,127.86,Servicios
9423,1573,movimiento: compra ferreteria,584.37,Vivienda
9424,629,movimiento: suscripcion netflix,115.68,Ocio
9425,1288,estudios clinicos,199.54,Salud
9426,906,utiles escolares,503.57,Educacion
9427,2351,servicio de plomeria,931.3,Vivienda
9428,2985,fqctura luz edesur,44.42,Servicios
9429,576,juegos de consola,131.98,Ocio
9430,2603,tarjeta impuestos municipales,137.84,Servicios
9431,2173,pago de juegos de consola,144.79,Ocio
9432,2021,colectivo linea 60,62.92,Transporte
9433,859,impuestos municipales,163.16,Servicios
9434,745,cuotq prestamo banco,235.64,Deudas
9435,2528,abono telefonia movil,118.81,Servicios
9436,2180,movimiento: expensas comunes,956.84,Vivienda
9437,115,repqracion de cerradura,526.0,Vivienda
9438,481,cuota universidad,227.59,Educacion
9439,981,fondo comun de inversion,597.44,Ahorros
9440,1025,tarjeta matricula del colegio,406.63,Educacion
9441,2379,taxis de la ciudad,68.18,Transporte
9442,1601,cuota universidad,446.47,Educacion
9443,942,compra farmacia,497.94,Salud
9444,955,pqgo saldo refinanciado,497.17,Deudas
9445,1661,viaje cabify,11.39,Transporte
9446,768,compra ferreteria,1184.57,Vivienda
9447,2439,compra libros de texto,519.05,Ocio
9448,834,reparacion de cerradura,1150.66,Vivienda
9449,2191,utiles escolares,304.1,Educacion
9450,2376,pintura habitacion,925.98,Vivienda
9451,1782,comprq analisis de sangre,61.87,Ocio
9452,628,compra panaderia,324.52,Alimentacion
9453,377,reparacion electrica,763.83,Vivienda
9454,90,compra plazo fijo,245.92,Ahorros
9455,2856,tarjeta almacen san martin,214.37,Alimentacion
9456,1021,abono telefonia movil,39.8,Servicios
9457,1066,cuota prepaga osde,462.45,Salud
9458,1971,cuotq prestamo banco,982.43,Salud
9459,1059,juegos de consola,76.6,Ocio
9460,1518,almacen san martin,79.13,Alimentacion
9461,2601,cuota universidad,768.77,Educacion
9462,124,compra cuota prestamo auto,974.9,Deudas
9463,2105,fac optica lentes,186.88,Salud
9464,2854,reparacion electrica,321.32,Ahorros
9465,1480,factura gas metrogas,136.42,Educacion
9466,2283,cerveceria artesanal,28.14,Ocio
9467,2656,factura gas metrogas,52.59,Servicios
9468,2440,compra dolares banco,763.89,Ahorros
9469,1516,compra transferencia ahorro mensual,825.32,Ahorros
9470,1855,viaje uber,55.43,Transporte
9471,1367,comprq farmacia,428.45,Educacion
9472,52,pago alquiler mensual,661.46,Vivienda
9473,1574,entradas recital,23.9,Ocio
9474,1502,compra libros de texto,607.89,Educacion
9475,2537,tarjeta suscripcion spotify,70.85,Ocio
9476,2053,pago saldo refinanciado,390.72,Deudas
9477,632,viaje cabify,53.33,Transporte
9478,1862,cena restaurante,57.26,Ocio
9479,1233,inversion en acciones,391.08,Ahorros
9480,2265,taller de ingles,596.59,Alimentacion
9481,2048,verduleria y fruteria,67.2,Alimentacion
9482,536,pago de intereses,517.6,Deudas
9483,2786,reparacion electrica,1026.69,Vivienda
9484,730,pago tarjeta de credito,773.16,Deudas
9485,1276,comprq ferreteria,712.77,Vivienda
9486,2051,cuotq prestamo auto,949.06,Deudas
9487,1026,compra fondo comun de inversion,429.59,Vivienda
9488,2198,utiles escolares,691.75,Educacion
9489,2052,matricula del colegio,530.8,Educacion
9490,1521,peaje autopista,24.13,Transporte
9491,1895,plazo fijo,1011.11,Ahorros
9492,468,fac expensas del edificio,786.22,Alimentacion
9493,2118,medicamentos recetados,232.31,Salud
9494,201,viaje uber,13.3,Transporte
9495,308,movimiento: consulta medica de control,110.41,Salud
9496,2046,movimiento: expensas del edificio,872.14,Vivienda
9497,922,fondo comun de inversion,1453.68,Ahorros
9498,2340,cena restaurante,113.98,Ocio
9499,2972,curso de programacion,479.12,Educacion
9500,883,plazo fijo,551.93,Ahorros
9501,586,cuota prestamo auto,668.25,Alimentacion
9502,1721,suscripcion spotify,106.79,Ocio
9503,509,medicamentos recetados,255.24,Salud
9504,5,factura gas metrogas,190.49,Servicios
9505,2341,suscripcion spotify,65.6,Ocio
9506,360,pago de intereses,602.51,Deudas
9507,214,tarjeta cena restaurante,54.87,Ocio
9508,1460,pago alquiler mensual,1118.02,Servicios
9509,563,factura luz edesur,173.79,Servicios
9510,2813,factura gas metrogas,101.78,Servicios
9511,45,cuotq prestamo auto,353.62,Deudas
9512,2751,combustible shell,59.5,Transporte
9513,634,suscripcion netflix,79.28,Ocio
9514,1436,cuota prepaga osde,273.49,Salud
9515,1211,fac pago saldo refinanciado,745.62,Deudas
9516,1750,tarjeta compra ferreteria,224.73,Vivienda
9517,2709,reparacion de cerradura,1041.21,Educacion
9518,2769,tarjeta combustible ypf,26.5,Transporte
9519,594,entradas recital,110.87,Ocio
9520,1425,tqrjeta cena restaurante,131.19,Ocio
9521,2294,movimiento: almacen san martin,102.85,Alimentacion
9522,1927,cuota prestamo auto,502.87,Deudas
9523,857,optica lentes,478.24,Salud
9524,1893,compra panaderia,80.89,Alimentacion
9525,552,almacen san martin,233.79,Alimentacion
9526,43,verduleria de la esquina,251.97,Deudas
9527,2889,utiles escolares,372.87,Educacion
9528,179,taller de ingles,323.88,Educacion
9529,1481,supermercado carrefour,121.38,Alimentacion
9530,2583,cuota universidad,100.96,Educacion
9531,607,servicio de agua aysa,190.31,Servicios
9532,672,matricula del colegio,661.34,Educacion
9533,927,compra dolares banco,939.08,Ahorros
9534,17,pintura habitacion,278.81,Vivienda
9535,1136,plazo fijo,851.32,Ahorros
9536,1639,pago saldo refinanciado,840.13,Deudas
9537,2874,compras fiambreria,99.83,Alimentacion
9538,2595,reparacion de cerradura,734.45,Vivienda
9539,1054,compra factura gas metrogas,51.47,Servicios
9540,1216,compra supermercado dia,226.03,Alimentacion
9541,2485,cuota prestamo auto,992.72,Deudas
9542,2227,compra peaje autopista,13.0,Transporte
9543,616,pago de intereses,870.67,Deudas
9544,2725,expensas comunes,847.2,Vivienda
9545,2682,pago tarjeta de credito,238.2,Deudas
9546,2850,compra supermercado dia,163.34,Vivienda
9547,312,cuota jardin de infantes,176.96,Educacion
9548,2073,compra dolares banco,394.23,Ahorros
9549,2419,abono internet fibertel,153.62,Servicios
9550,525,compra farmacia,460.49,Salud
9551,2278,pago alquiler mensual,1094.79,Vivienda
9552,1474,factura luz edesur,144.8,Servicios
9553,2426,entradas recital,70.85,Ocio
9554,888,expensas del edificio,605.19,Vivienda
9555,1925,optica lentes,487.84,Salud
9556,2008,combustible shell,55.21,Transporte
9557,462,inversion en acciones,1392.88,Ahorros
9558,2413,medicamentos recetados,391.84,Salud
9559,2152,factura luz edesur,157.31,Servicios
9560,428,verduleria y fruteria,238.78,Ahorros
9561,469,tarjeta cuota prestamo auto,818.15,Deudas
9562,1015,pqgo de compra panaderia,81.22,Vivienda
9563,1605,peaje autopista,32.63,Transporte
9564,870,compras fiambreria,112.52,Alimentacion
9565,2818,reparacion de cerradura,862.75,Vivienda
9566,2728,carga sube,21.78,Transporte
9567,2853,compra compra panaderia,110.8,Alimentacion
9568,886,compra panaderia,50.25,Alimentacion
9569,2609,pago de taxis de la ciudad,64.9,Transporte
9570,1274,cena restaurante,149.38,Transporte
9571,331,carga sube,26.27,Transporte
9572,1956,combustible ypf,14.05,Transporte
9573,587,pago tarjeta de credito,246.14,Deudas
9574,201,matricula del colegio,137.41,Educacion
9575,454,cuota prestamo banco,686.05,Deudas
9576,826,pago de intereses,332.27,Deudas
9577,111,carga sube,58.91,Transporte
9578,2912,abono internet fibertel,107.5,Servicios
9579,908,fondo comun de inversion,880.8,Ahorros
9580,1773,cuota prestamo auto,715.49,Deudas
9581,1568,inversion en acciones,1434.33,Ahorros
9582,1233,pago tarjeta de credito,881.72,Deudas
9583,2081,pago alquiler mensual,718.37,Vivienda
9584,555,servicio de agua aysa,40.6,Servicios
9585,1904,plazo fijo,861.55,Ahorros
9586,107,plazo fijo,855.28,Ahorros
9587,2274,expensqs del edificio,475.15,Vivienda
9588,2535,abono telefonia movil,55.67,Servicios
9589,2227,salida al cine,114.91,Salud
9590,1394,medicamentos recetados,95.98,Salud
9591,2685,entradas recital,25.24,Ocio
9592,2836,pqgo de intereses,180.87,Deudas
9593,167,cqrga sube,29.18,Transporte
9594,2711,estudios clinicos,196.91,Ahorros
9595,2348,pqgo de intereses,861.33,Deudas
9596,1405,pago alquiler mensual,893.28,Vivienda
9597,2083,reparacion electrica,592.69,Salud
9598,2455,combustible shell,65.78,Transporte
9599,1526,compra supermercado carrefour,142.1,Alimentacion
9600,314,impuestos municipales,42.42,Servicios
9601,816,expensas del edificio,1090.65,Vivienda
9602,743,cerveceria artesanal,93.75,Ocio
9603,2775,compra cuota prestamo auto,604.6,Deudas
9604,826,factura gas metrogas,102.15,Servicios
9605,1125,pago de servicio de agua aysa,120.78,Servicios
9606,569,pago de entradas recital,106.13,Ocio
9607,1239,servicio de plomeria,587.62,Alimentacion
9608,1959,servicio de plomeria,854.78,Vivienda
9609,2624,compra dolares banco,583.78,Ahorros
9610,2110,taller de ingles,605.78,Educacion
9611,369,inversion en acciones,1217.09,Ahorros
9612,1392,fondo comun de inversion,1227.07,Ahorros
9613,94,pago de reparacion de cerradura,1074.95,Vivienda
9614,1459,combustible shell,74.45,Transporte
9615,2098,viaje cabify,77.5,Transporte
9616,2931,fondo comun de inversion,869.09,Ahorros
9617,764,fondo comun de inversion,881.53,Transporte
9618,2084,movimiento: dentista limpieza,476.69,Salud
9619,1434,movimiento: matricula del colegio,237.78,Educacion
9620,2148,cuota jardin de infantes,739.55,Educacion
9621,329,viaje cabify,15.34,Transporte
9622,706,carga sube,77.47,Transporte
9623,221,compra compra panaderia,391.98,Alimentacion
9624,1815,viaje cabify,44.31,Transporte
9625,1862,servicio de agua aysa,193.75,Servicios
9626,2615,carniceria central,94.43,Deudas
9627,996,compras fiambreria,151.32,Alimentacion
9628,1022,pago de fondo comun de inversion,975.78,Ahorros
9629,110,compra carga sube,77.66,Transporte
9630,149,compra ferreteria,288.65,Vivienda
9631,2454,optica lentes,236.29,Salud
9632,699,compra ferreteria,631.89,Vivienda
9633,1434,servicio de agua aysa,165.83,Servicios
9634,108,combustible shell,68.08,Transporte
9635,389,taxis de la ciudad,11.89,Transporte
9636,425,inversion en acciones,1250.4,Ahorros
9637,2495,entradas recital,31.89,Ocio
9638,2966,abono internet fibertel,166.72,Servicios
9639,1092,taller de ingles,117.52,Educacion
9640,2704,cuota jardin de infantes,233.06,Educacion
9641,2000,fac pago alquiler mensual,1016.96,Vivienda
9642,1664,pago tarjeta de credito,302.17,Deudas
9643,1528,factura gas metrogas,75.62,Servicios
9644,2027,combustible shell,76.15,Salud
9645,2369,tqxis de la ciudad,51.29,Salud
9646,2767,tarjeta salida al cine,39.65,Ocio
9647,1856,supermercado coto,233.25,Salud
9648,2776,factura gas metrogas,89.24,Servicios
9649,2628,pago tarjeta de credito,729.31,Deudas
9650,447,pago de intereses,354.05,Deudas
9651,1598,compra farmacia,67.07,Salud
9652,210,impuestos municipales,77.91,Servicios
9653,849,comprq supermercado dia,137.72,Alimentacion
9654,1863,consulta medica de control,335.16,Salud
9655,2418,cena restaurante,137.91,Ocio
9656,1965,transferencia ahorro mensual,215.39,Ahorros
9657,1588,cuota jardin de infantes,399.75,Ocio
9658,1652,tqller de ingles,519.66,Educacion
9659,1917,plazo fijo,995.88,Vivienda
9660,1919,inversion en acciones,604.12,Ahorros
9661,577,movimiento: compra cafeteria,107.81,Ocio
9662,1666,taller de ingles,349.03,Educacion
9663,689,taxis de la ciudad,76.0,Transporte
9664,790,cuota prestamo auto,233.65,Deudas
9665,992,pago de intereses,598.23,Deudas
9666,2211,movimiento: abono telefonia movil,37.95,Servicios
9667,977,pago tarjeta de credito,949.0,Deudas
9668,1356,dentista limpieza,60.85,Salud
9669,1688,cuota prepaga osde,377.86,Salud
9670,350,viaje uber,44.68,Transporte
9671,1772,verduleria y fruteria,205.54,Alimentacion
9672,2718,medicamentos recetados,119.52,Transporte
9673,426,cuota prepaga osde,336.09,Salud
9674,327,factura gas metrogas,49.89,Servicios
9675,1130,fondo comun de inversion,229.81,Ahorros
9676,255,compras fiambreria,370.51,Vivienda
9677,2038,comprq cuota prestamo banco,572.62,Deudas
9678,2406,supermercado coto,309.35,Alimentacion
9679,1991,cuota prepaga osde,385.3,Salud
9680,444,tarjeta expensas del edificio,231.78,Vivienda
9681,113,cuota prestamo banco,954.62,Deudas
9682,1054,comprq panaderia,64.93,Alimentacion
9683,2572,peaje autopista,75.67,Transporte
9684,689,matricula del colegio,628.63,Educacion
9685,991,entrqdas recital,127.69,Ocio
9686,1874,comprq matricula del colegio,205.93,Educacion
9687,46,dentista limpieza,305.49,Salud
9688,1195,factura gas metrogas,69.92,Servicios
9689,757,fqc almacen san martin,144.85,Alimentacion
9690,1377,viqje uber,38.92,Transporte
9691,1227,movimiento: plazo fijo,1484.17,Ahorros
9692,1250,reparacion de cerradura,880.92,Vivienda
9693,564,pago de intereses,508.25,Deudas
9694,2209,fondo comun de inversion,733.83,Ahorros
9695,2888,factura luz edesur,115.58,Servicios
9696,2586,supermercqdo carrefour,169.29,Alimentacion
9697,2273,compra libros de texto,693.81,Educacion
9698,1341,cerveceria artesanal,87.95,Ocio
9699,1438,cuota prestamo auto,355.94,Deudas
9700,95,cuota prestamo banco,809.79,Deudas
9701,1803,inversion en acciones,1040.92,Ahorros
9702,949,comprq dolares banco,1241.32,Ahorros
9703,553,reparacion electrica,627.26,Vivienda
9704,2693,pago de cerveceria artesanal,46.86,Ocio
9705,66,estudios clinicos,343.42,Salud
9706,1498,supermercado coto,114.19,Alimentacion
9707,665,movimiento: cerveceria artesanal,83.47,Ocio
9708,2732,verduleria y fruteria,138.13,Alimentacion
9709,2958,compra dolares banco,192.76,Ahorros
9710,2885,comprq cafeteria,83.8,Ocio
9711,2619,supermercado coto,90.16,Alimentacion
9712,2744,optica lentes,308.48,Salud
9713,180,verduleria de la esquina,394.45,Alimentacion
9714,2882,cqrga sube,35.61,Transporte
9715,1483,entradas recital,54.02,Ocio
9716,202,factura luz edesur,126.87,Servicios
9717,1499,verduleria de la esquina,396.12,Alimentacion
